dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-2.5122924231597934,0.017811602819615673,-0.4586797437379777
3,-4.157109268724713,0.0002607226672892763,-0.7589808401647768
5,-10.148400489623361,4.7198753358403504e-11,-1.8528359569210624
8,-30.396053047214867,1.5195762919324e-23,-5.549534637694408
15,-109.81076404801377,1.5080917881749438e-39,-20.048610841991483
30,-73.68985515081924,1.5292769293077357e-34,-13.453865308463984
