dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,3.8122971673686856,0.0006643571462923993,0.6960270514936255
3,3.659757631355789,0.0009990621725615735,0.6681772698984139
5,10.134845854623128,4.8660749612347573e-11,1.8503612304716035
8,7.091367843495347,8.402663789499875e-08,1.2947007104830555
15,10.017956561431612,6.336526150364858e-11,1.8290202629343275
30,17.1390836954835,1.0287618259610581e-16,3.129154251661772
