dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-7.51730823062822,2.7576793253812357e-08,-1.372466429878108
3,-3.6827181954922272,0.0009398034841161285,-0.6723692762019376
5,-6.405698427952426,5.266755686015386e-07,-1.1695151751883082
8,-12.733193053563161,2.1165114875093839e-13,-2.3247523548348767
15,-15.565798399237483,1.2875704388570704e-15,-2.8419129696133916
30,-23.203074580844792,2.826225304436907e-20,-4.236282450467806
