dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,6.573995922410738,3.341823558935274e-07,1.2002419532171142
3,6.406561680309159,5.25444585837136e-07,1.169672782784509
5,7.26907784248915,5.2651820908149554e-08,1.3271459688640974
8,10.181303698131636,4.3834245164520944e-11,1.8588432334258218
15,14.55585381596619,7.274484228679252e-15,2.657523159584111
30,16.29658031937193,3.884540314313541e-16,2.975334883704917
