nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-4.940838852977699,0.00021711856798880007,-1.275719106258479
3.0,-5.253572722124936,0.00012205009829352268,-1.3564666440586295
4.0,-5.37035194384385,9.875446339595632e-05,-1.3866189094519905
10.0,-7.330979618506972,3.7273148577322226e-06,-1.8928507982575669
50.0,-3.687938612738249,0.0024347834273250424,-0.9522216552647015
