nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-3.8096058982464247,0.0011835359396039002,-0.8518537755963153
3.0,-0.6056192225105362,0.5519341123415825,-0.13542057500141297
4.0,-0.42593396610297835,0.6749420912352952,-0.09524173021323508
10.0,0.29118333915818984,0.7740660596183951,0.06511057402730888
50.0,0.8171129123935211,0.4239919516504784,0.18271200174047436
