run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
54,8,HMC,2.576773960419966,0.34669728558454377,1.6415025577130085,6.58375662799602,1.3438963890075684
54,10,HMC,0.5134761697256512,0.06003962684600176,1.5283002913689416,7.239574383416542,1.299119234085083
54,12,HMC,5.394681978658797,0.5060532465706655,1.5284626851184415,7.287984300460013,1.6257655620574951
54,14,HMC,0.8318287604422323,0.06707360962784825,1.5289312538035027,7.262250510117869,1.3625085353851318
54,16,HMC,4.789409217782287,0.32252593248196954,1.0011666496076947,1681.9943822779753,1.3352479934692383
54,18,HMC,0.8551314699122662,0.05143343170474002,1.5291262380726252,7.254965771050143,1.6376206874847412
54,20,HMC,8.903809080083086,0.49881048904750225,1.5311468111801387,7.207105537644454,1.3377790451049805
54,22,HMC,1.073248798049933,0.04814060043577386,1.530909308192947,7.195224110477135,1.339102029800415
54,40,HMC,7.91491820325118,0.2040263233036854,1.7338053185565356,6.157018737497703,1.6593751907348633
