mu,global_avg_wasserstein_distance,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,wasserstein_distance_cohens_d
"(10, -10)",6.647794860894536,123.99307377848974,1.0559803338157037,187.01242592757384,5.285094976425171,1.2849959556283068,24.603435918754233,0.06649975790027292,159.35353115581287,0.703549847652462,7.121282798465819
"(20, 20)",7.898329689463384,157.63707985870795,1.0187137264004118,237.91643806808398,5.24625039100647,3.947952916307427,80.17597695517219,0.005512858460019679,17.389305688355037,0.5948320839202175,2.780323564828576
"(5, 5)",0.6060336164507647,18.429267877541225,1.2484817995260633,31.33743560892186,4.824260473251343,0.13359363802753005,4.759781241176243,0.23093172769519738,32.46258959774236,0.12995365590807234,5.358668041750377
"(50, -50)",18.47270510643464,70.54801108380587,2.049782809806895,157.53958626761082,6.151545286178589,10.526659223030979,41.701038352633816,1.7827434459357743,136.33004428925966,1.0415812363792374,2.3918176616287465
