mu,global_avg_wasserstein_distance,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,wasserstein_distance_cohens_d
"(10, -10)",4.211222673628316,77.34074977058158,1.4262421470973277,284.5981841452924,4.138235092163086,2.2175785279909,42.45931745485688,0.3785143527809909,481.30311595338924,0.2358085094769778,2.5753125858703814
"(20, 20)",7.099247082810294,141.40911817465118,1.0067245556818236,579.032371438123,4.0751573244730634,2.326561897577334,47.24837834677371,0.0038610281001558388,15.108335613624027,0.39516791128562045,4.231635540232538
"(5, 5)",3.215595351838918,111.40482554019154,1.0588116250944135,54.72260420886982,4.22787078221639,1.6435828737614009,58.55888832996617,0.008193094409340337,3.0108622205381357,0.49413559850975836,2.6900655471385835
"(50, -50)",23.57900431366106,90.77645911931289,1.4277409314330936,268.07144204090645,4.132653554280599,3.878902094381075,15.366151936409164,0.3765561482177482,452.70602004309757,0.5757042952186593,8.336915543891092
