means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",DEMetro,10.249116606109864,1.0330488985161854,132.95901081331095,12
"(5, -5)",DEMetro,1.3976626776183658,2.004665909032671,9.539604317130259,10
