mode_means,global_avg_ws,global_avg_ws_std,global_avg_rhat,global_avg_rhat_std,global_avg_ess,global_avg_ess_std
"(0, 4)",0.12439077293512751,0.025294672140171663,1.0269951218216526,0.008644326885775069,209.72404446799248,40.9054305073155
"(0, 5)",0.26631253104927577,0.10588984858564145,1.038189237555183,0.028834188558856333,135.05339458013876,88.28451750255736
"(0, 6)",0.2089805566583308,0.052341430627796684,1.0844998193576625,0.019838991404326746,44.46897170323952,20.70313578931428
"(0, 7)",0.6185566645371332,0.31107917061755486,1.205185286585032,0.22573963672644606,198.2684106261819,317.3430021490999
"(0, 8)",2.149139360294669,1.160451592117714,1.6317289608203385,0.11433134602312195,6.879177361058906,0.7099361312519091
