correlation,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0.0,-0.9440820168405332,0.3529273566651058,-0.17236500558617737
0.3,0.8797379584669422,0.38623342427017093,0.16061744151529575
0.5,-1.3490413327471173,0.18776367201151878,-0.24630012298414297
0.9,0.20288990032800125,0.8406379026625608,0.03704245836654036
0.95,0.984947887780218,0.33279642972547385,0.17982605870143079
0.99,0.9293201474019691,0.3603946636822759,0.16966986929202815
