correlation,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mode_transitions,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mode_transitions,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mode_transitions,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
0.0,0.05800143513974314,2.560501308235459,0.14179126719628374,2.1946762800216675,2318.8522840530795,1041.037458345867,,,0.019943453012008772,0.03628565258418347,1.27937242250028,0.11751175022012586,2.0318952202796936,1828.67968130697,891.209538595793,,,0.014348349898589957,0.09839009078974839,5.653441701735449,0.17583319739780973,2.398421883583069,2488.2704690497117,1133.5432968861483,,,0.02581051692713971,0.15476212317151508,0.12383763268555634,0.0349511971473519,0.06637286855999543,0.06483333133295197,0.041889603035210436,6.07449463175407,9.112101282666947,14.240289800535264,0.020182456282248594,0.014733268062553848,0.004538244786890234,0.8847905940269563,2.659223086736851,0.01049012844384192,-0.2133107326789585,-0.9001480500701884,0.3718936761834557,0.03675225152526268,0.14370075420175593,0.8862350782723688,1.2007259360350022,3.639556540694439,0.0006427685521365983
0.3,0.06172814150224759,3.3975439267765712,0.1327915922244442,2.2719624042510986,2024.8426788529614,904.9207688050587,,,0.01667165105922174,0.03784235495104822,1.3609459500448753,0.11251882017152476,2.173905670642853,1849.782995549279,798.9346801847779,,,0.014164407739925382,0.08444720206796522,6.681144530942385,0.1612676480992018,2.3851518630981445,2196.251214884551,970.4510899966281,,,0.02238022544169266,0.1716995150392073,0.116404183995823,0.027092249045215393,0.06879228128492512,0.05568193560580636,0.0398048473615195,12.568640170385212,4.696893234799896,4.97673915255601,0.018504439585337353,0.01461362181396556,0.00413527722003304,2.041001872937887,1.6467260113746975,0.10995354468194568,1.5817077596969202,1.0796317098478347,0.28893431372301964,0.32936555590947736,1.1955373259667879,0.23681403831626707,0.9408843867886336,2.8615185140466033,0.006117097142991191
0.5,0.07204475316951037,2.9330128323240126,0.14265585399548414,2.385919451713562,1550.9303431738558,620.3692903616682,,,0.018472054549132158,0.03159766881658921,2.0979517952880453,0.12733738651969173,2.269124150276184,1363.4125546200262,533.7899476650177,,,0.013685026217039084,0.11876858442886468,6.175161308476277,0.18612159292841154,2.695057511329651,1722.5764256391708,726.3744588778982,,,0.02424703520056207,0.17299852071960536,0.11971569000619482,0.036313087227187624,0.08170640159828074,0.06830535208438451,0.04640315713983968,11.917567464076884,9.882778085780489,23.480327525436643,0.021611295387029068,0.014650684338045323,0.004038317388979274,1.4673175646029255,3.316154901067132,0.0019356360061547617,0.08665932688085687,0.3435452697081334,0.7324333690585114,0.28879607207567964,0.9901678985262028,0.32639658740940825,1.7236414027237,2.668060402224146,0.01160355433987255
0.9,0.0692867238511258,3.0220036895501208,0.16023085545823257,3.269378423690796,771.3584179341963,230.48095451797073,,,0.02091833161202466,0.03289423582365825,1.55053640031974,0.13953082362457814,3.098174214363098,627.643057907052,206.34892285183142,,,0.014975011852909852,0.13795782319581673,4.444756223742446,0.18881329135822053,3.4761516451835632,899.8229696048313,248.0249204199032,,,0.025467636116968964,0.17141393436466532,0.11471741937419848,0.033600822852816084,0.08647484927205697,0.046947559281542164,0.026664011915687545,4.734594629172298,5.32795006743933,7.6240536618225,0.023588007518142644,0.01419522813361088,0.004753404193142973,1.6873549567169337,5.138196018495866,4.4853450422681365e-06,-0.07782676573202306,-0.3375405575475479,0.737006443772212,1.482420954337305,3.3849876845435976,0.001587203474900112,1.9760110865558889,4.027330721499618,0.00025965135164307806
0.95,0.05795145769040601,3.0099064684733383,0.17828161946058102,4.076189756393433,600.209774299311,154.59832051200686,,,0.02315028345393145,0.03144784582316969,2.2350533881133816,0.14529477903062962,3.634618878364563,514.067198286037,141.01550814396398,,,0.01967379767087396,0.12338558607460515,7.064117224111664,0.22776115496942834,4.292164862155914,753.9257422182715,174.92535276499268,,,0.03292371889156687,0.212433384003442,0.11051310565448218,0.024580235134927558,0.0820335352359865,0.05318882726326692,0.036864628685532044,8.14355643343029,6.496200288051186,10.111373240604431,0.026784808365448713,0.014165259024667467,0.00366608148433877,4.146432196009999,4.93871429913289,2.397012127811566e-05,0.16292110934682777,0.5875926616336242,0.5591266443636786,0.7824494373393762,2.186119915033588,0.03380524791710189,3.442244640412667,5.800579370315739,1.4143894115988322e-06
0.99,0.08901464900444017,3.012697020637872,0.18298045981314973,5.835224509239197,508.60195666919265,80.36164578511315,,,0.02809737115621119,0.05779035164851643,1.871031727041358,0.15437769905482912,5.55280739068985,362.41668277069834,61.72775476691075,,,0.020279856917505064,0.12619565011753764,4.759979633736728,0.22234843573929539,6.453272759914398,583.4224800269569,92.08761884104422,,,0.037438451805463346,0.20379593034149354,0.11098679366424262,0.03954286370098154,0.11017575954576715,0.06063894881942868,0.04738926946833437,6.197043344669356,5.44466056265038,10.256244324366154,0.029556368411648538,0.015310467152870978,0.007078024517367286,2.3470514775829754,4.227783969433123,0.00015469259096582315,0.07335850806825174,0.24020938510782144,0.8110836443626259,1.0453170365801712,2.1486112450280213,0.038056165813185286,2.0126945341631015,5.854101605000805,3.9907722734026864e-07
