dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,1.0343833192835288,0.3095062119923445,0.1888516923595524
3,-1.9249874910468896,0.06409006876017541,-0.35145302392055183
5,-4.28620553904079,0.0001830202510633872,-0.7825504866120768
8,-4.511505138835615,9.835703355777461e-05,-0.8236843776135808
15,-13.717552645915926,3.289461888897726e-14,-2.5044710059776096
30,-15.517218975897572,1.3965421521801469e-15,-2.833043620948771
