dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,0.7025232411838814,0.487954142673819,0.1282626087893514
3,-6.137001041560147,1.0945115537864834e-06,-1.1204579686317306
5,-33.744918596463656,7.951787133727192e-25,-6.160951038819571
8,-53.724358158731896,1.3673432133907047e-30,-9.80868095034139
15,-57.65735057297925,1.794945468495137e-31,-10.526743838268048
30,-37.73237450496102,3.3432772343867163e-26,-6.888957554866659
