dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,1.6114255144334004,0.11791901880776809,0.29420470133151333
3,-1.9278266629770013,0.06372113977759755,-0.3519713834241377
5,-4.31234336967458,0.00017033353448261555,-0.7873225797595357
8,-4.434953475815243,0.00012151300279414649,-0.809708020063317
15,-12.720200970047792,2.1706394075427624e-13,-2.322380335764757
30,-14.509860641992192,7.888653497785216e-15,-2.6491259932918383
