dimension,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2,1.2614139124968675,0.21721253565188725,0.23030161807512736
3,-1.247555928507473,0.22217436942446675,-0.22777150793094844
5,-8.027000574409945,7.483814911962013e-09,-1.4655230945704174
8,-9.030287584470335,6.332917774219133e-10,-1.6486974035910802
15,-11.417186542499401,3.0069928075945927e-12,-2.084483537523779
30,-8.1923171900484,4.937150202329824e-09,-1.495705641075615
