dimension,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2,-7.2350665470259,5.756297304133015e-08,-1.320936384285699
3,-10.185110125923567,4.346122286788778e-11,-1.8595381888808735
5,-26.8788167382596,4.775607166536795e-22,-4.907378082197405
8,-28.4168757341002,1.0070028091242886e-22,-5.188187951129285
15,-56.421842078032945,3.346058225635412e-31,-10.301171880710934
30,-34.093838018890644,5.942782752533131e-25,-6.224654718291216
