dimension,ws_t_stat,ws_p_value,ws_paired_cohens_d
2,-0.24704367332774974,0.8066149954305252,-0.045103797523515295
3,-4.81284263994756,4.266859966067628e-05,-0.8787008265406643
5,-8.309344595752313,3.685729953660457e-09,-1.5170718243923957
8,-8.676494276603352,1.4902895678554554e-09,-1.5841038784533747
15,-27.55050200804108,2.3961049971225284e-22,-5.030010473465158
30,-30.035071573610708,2.126700094272899e-23,-5.48362873904959
