dimension,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
2,0.39201071078920546,,,2.6901077032089233,0.0973537498929738,0.09467279752338473,0.36156087559076755,,,2.4415538907051086,0.07402857079392426,0.07576069269550452,0.49884570244245274,,,2.78399521112442,0.11679139393912255,0.11877481689671276,0.42122895378439895,0.11432752612458985,0.03404615351041952,0.09778186291658862,0.015375427432445151,0.0052277170713535175,0.09900977946070179,0.015413678500681543,0.0049683431147103056,9.014276093359111,15.76336943246385,16.82575036182753
5,14.597063795302441,,,2.889927387237549,0.6113106231825692,0.6045579001394983,12.22795460152119,,,2.8068169355392456,0.5874802700279604,0.5966087783476117,17.41606501050832,,,3.0561026334762573,0.625903183771122,0.6271519018430607,14.21806923187968,0.10072782946360463,0.030605847019914985,0.6031491358456595,0.013605785127877733,0.0026346742474953142,0.6067767130174054,0.013493639335497373,0.0027523802801940164,461.26288853335876,223.76327975962818,215.5527264713898
10,32.94430146164892,,,3.098279118537903,0.6205392132408818,0.619246332111028,30.885270840513144,,,2.9911292791366577,0.6170115296453629,0.6049438914825498,35.55126297800097,,,3.225083827972412,0.6353101077043724,0.6417949696206002,32.55630527623404,0.10296727290224829,0.02504642212760869,0.6251060675944714,0.015140143184570824,0.0029546325562464456,0.6210320134354474,0.015070765755850249,0.0032683238694465335,1295.7275030335952,206.44391909930047,185.40428424010878
15,35.318204055533684,,,3.3465858697891235,0.5884790878133493,0.6047932350327365,34.63951820981398,,,3.279575824737549,0.5855019863437065,0.5659014375631358,36.544359008508295,,,3.71377295255661,0.5944910039941118,0.6247453078054829,35.587549583336305,0.13034217205635676,0.05452760532872227,0.5876339785556715,0.016103397471413372,0.003300912846965173,0.5979940441688169,0.01610352818881255,0.003141059661439971,650.2615913081911,173.14319025711865,185.25293330889662
30,32.18154875299998,,,4.610166311264038,0.4416520201075129,0.44565234987571894,31.86032017964942,,,4.513002812862396,0.4357392436393896,0.4358997588790905,32.715187834598794,,,5.224839210510254,0.457377641212436,0.452069561509525,32.257893687992436,0.10318416471273528,0.03034035963896456,0.44661220242363203,0.013225456772676015,0.00333237849690168,0.4447599691303444,0.013307505131386363,0.0031889320400034313,1059.7998806179298,130.0532775775329,135.29685129272738
