nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,5.301087257232114,1.0672546284850561,194.53691793791828,3.903825521469116
2,Metro,0.09161174557837344,1.0049540766878196,3617.5724423557194,4.060922861099243
3,Metro,0.029569042473424782,1.0044734013540262,4991.259813042558,4.047565698623657
5,Metro,0.03349273878265936,1.0026067428119434,6737.838100607289,3.796276569366455
30,Metro,0.026355909287084534,1.0023230872395592,8317.642189255715,4.098545074462891
