mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.04607078721469267,1.0081097957960998,2715.22523654203,7.1182780265808105
6,DEMetro,0.09771304741737719,1.0142937362347981,1679.1417623271243,7.205673933029175
7,DEMetro,0.044501254173721846,1.0145551006854419,1291.4911157836223,6.896493673324585
8,DEMetro,0.15352044590449376,1.052417089104789,341.21228224422896,7.166338682174683
9,DEMetro,0.681703524212169,1.0724978707952508,222.3873071011301,7.1751439571380615
10,DEMetro,0.12495739491453928,1.1083165203196768,186.99348954308428,7.176392555236816
11,DEMetro,0.859170628181839,1.2196966983335387,69.27447543994626,7.772466421127319
12,DEMetro,0.7608792657216343,1.264855969739736,57.62850175984661,7.183410406112671
13,DEMetro,0.27733674930798147,1.3768924637277549,44.98814181348023,6.714535474777222
14,DEMetro,1.0690444354784716,1.4814737159502265,37.89936992608092,7.20610237121582
15,DEMetro,0.8103790954645363,1.49479698796902,37.72997779033088,7.191375732421875
16,DEMetro,3.7844863773002353,1.6557053242278084,32.37284786324538,8.03345012664795
17,DEMetro,2.5824818805636705,1.6576253189795163,32.066635359716145,6.928426742553711
18,DEMetro,2.7192281335223827,1.6752784817305517,31.82412897253282,7.243848085403442
19,DEMetro,3.764676938342302,1.6854663700170232,31.662377370186455,7.087096691131592
20,DEMetro,4.059497389159748,1.6889136901633086,31.500876256418795,7.280388355255127
