nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,Metro,3.9910908449377986,1.0238993160407466,410.84476920847015,1.7155041694641113
2,Metro,0.1559277739183195,1.007753837263157,1319.5672907289402,1.7307460308074951
3,Metro,0.0928925649899093,1.0044535400071999,1518.8089485071055,1.7801523208618164
5,Metro,0.03471606433320186,1.0036075186008637,1701.3432514138078,1.7777831554412842
30,Metro,0.03439686270539905,1.0021700321244322,2477.5984821481793,2.1032819747924805
