mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,DEMetro,0.059158560630411895,1.0080782966798512,2704.513614396167,6.858068227767944
6,DEMetro,0.08680254246032743,1.0092731679992009,1958.114974714313,7.019942283630371
7,DEMetro,0.14269608591766322,1.0168506162326885,1110.0470051639518,7.118082761764526
8,DEMetro,0.041422753002927984,1.036891009162302,764.1167963108707,7.151735544204712
9,DEMetro,0.18275540239732715,1.0632152865424813,316.58774118184186,7.093546390533447
10,DEMetro,0.11745295479146889,1.1038154585449782,161.50256906917318,6.667473316192627
11,DEMetro,1.3624597164982575,1.1998269273146769,82.11372836830556,7.6646904945373535
12,DEMetro,0.6261497317685778,1.2314557744424388,66.80931310910202,6.763777256011963
13,DEMetro,0.2858443072805013,1.5264280695882457,36.170372014981346,7.033773422241211
14,DEMetro,0.6137056555840982,1.5634466493069241,34.94035453267953,6.729402780532837
15,DEMetro,1.551564406625482,1.6044969688060025,34.38361831381358,7.164100885391235
16,DEMetro,1.3095167853667815,1.6534325647574803,32.37262487135493,7.195903062820435
17,DEMetro,2.8147822415627637,1.5648958492906533,34.79574214660744,7.436969995498657
18,DEMetro,0.28021018862275343,1.6402678305173795,32.72705492728285,7.31340479850769
19,DEMetro,1.9603728608773605,1.6574633321360168,32.37875680337732,7.969488620758057
20,DEMetro,0.04604131020581985,1.68888615882167,31.575470099094204,7.192069053649902
