nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,4.086473812998053,1.0134810698908123,1667.2044360087848,7.637583494186401
2,DEMetro,0.11946948137893956,1.0045507412041763,4748.39708813739,7.399709701538086
3,DEMetro,0.03174492308020631,1.0033354724225716,6525.361640888442,7.91142725944519
5,DEMetro,0.02912570585579702,1.0029799940572754,7080.145087298128,7.824691534042358
30,DEMetro,0.013766005090761702,1.0015464813091945,8558.586494195757,7.724942922592163
