mu,global_median_wasserstein_distance,global_median_r_hat,global_median_ess,global_median_runtime,global_median_mmd,global_median_mmd_rff,global_q25_wasserstein_distance,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q25_mmd,global_q25_mmd_rff,global_q75_wasserstein_distance,global_q75_r_hat,global_q75_ess,global_q75_runtime,global_q75_mmd,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_dist_glass_delta,mmd_glass_delta,mmd_rff_glass_delta
"(0.0, 0.0, 0.0, -5.059644)",0.071281840310739,,,14.432613968849182,0.013098153065734783,0.012900634805792476,0.06284269700120536,,,12.041561365127563,0.011296326766192171,0.011157290023138498,0.07973947211511398,,,15.492057502269745,0.014024915226766337,0.014138715216935063,0.07538284237378962,0.0684669681331045,0.012294157548004362,0.013844885714936491,0.012127617232195778,0.002867188981685877,0.013749942909292096,0.012078962920433567,0.002868282260972776,0.5625333995990417,0.5989380168903192,0.5825716707154955
