correlation,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0.0,1.3517248033147118,0.30904466153865673,0.7804186790640428
0.99,-5.668218086048408,0.029743184062369636,-3.272547237805554
