nu,sampler,wasserstein_distance,r_hat,ess,runtime
1,DEMetro,4.584970821078745,1.0133274524503726,1907.933458023863,7.3186564445495605
2,DEMetro,0.09470305803258992,1.005232222731034,3300.7973558915814,7.435025453567505
3,DEMetro,0.03583323250974119,1.0028777170091578,5844.305931429071,7.431972980499268
5,DEMetro,0.022499247700287155,1.0025960423653053,7452.921246804425,7.5764243602752686
30,DEMetro,0.012767607303126727,1.0017459092859957,9813.012229609238,7.9574384689331055
