correlation,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0.0,9.377417968016347,0.000720427170860837,4.1937088059825
0.3,5.101236789297631,0.006976589700428237,2.2813424460384546
0.5,3.5728033305370595,0.023317193283490887,1.597806223463703
0.9,8.718253163611994,0.0009533888002657401,3.8989213437778028
0.99,9.875881723608694,0.0005898350981893337,4.416628574347365
