correlation,ws_t_stat,ws_p_value,ws_paired_cohens_d
0.0,-1.6039818970486894,0.18398420235033217,-0.7173225112959878
0.3,-1.834634671711325,0.14046999360930104,-0.8204735679649067
0.5,-3.129286469592315,0.035209485440041065,-1.3994594534157487
0.9,-1.8980452306123916,0.13053287177041004,-0.8488316320037145
0.99,-7.414939328914164,0.0017652817853574929,-3.316061677697748
