mu,global_avg_wasserstein_distance,global_avg_mmd_rff,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_mmd_rff_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std,ws_dist_glass_delta,mmd_rff_glass_delta
"(5, 5)",0.1844757991674244,0.03608679115931368,7.956295365602786,1.0563113754728317,113.97687354210359,4.6610097050666806,0.13241911444806512,0.01986852473709316,7.670494129106026,0.024032442323002293,48.37752528622672,0.13203051735737262,7.956295365602784,5.813644259056694
"(10, 10)",3.358577244354657,0.2826389245900888,80.06080329439492,1.507992466063097,593.7188043538092,4.530769538879395,1.6241480706911038,0.13873659652919196,39.71631532010791,0.20925020022664542,1794.7090506794543,0.14765288940631335,80.06080329439492,75.89108770763193
"(20, 20)",7.707371767473229,0.31992441914382314,92.48606908636248,1.4768875607982999,582.1649518136112,4.588442301750183,2.914394370955476,0.12103230981726405,35.72556973624012,0.21234680313601803,1757.4795877560953,0.15330748728088484,92.4860690863625,135.45891159545874
"(50, 10)",10.788741774243125,0.24411341012276244,85.59644678470035,1.51892571981244,11.386515393727747,4.531528735160828,5.810270601729779,0.12853245680127778,47.1165434743631,0.14949872493229996,1.821905864784428,0.1595324819852578,85.59644678470035,84.45226976331007
