means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",DEMetro,5.642424904543371,1.080672794428779,51.4813452048248,12
"(5, -5)",DEMetro,4.860481622132783,1.0732999619213552,95.78788783072997,10
