means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",Metro,4.343432901470023,1.758176689731646,6.324523805508934,12
"(5, -5)",Metro,0.6817742038074566,1.313609850348908,11.835066214581461,10
