mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
5,-2.6926831417431236,0.01750564161876395,-0.6952477976389722
8,-2.160527511302801,0.04855487032135317,-0.5578458046865803
10,-0.4353307156687567,0.6699587948508564,-0.11240190745851006
12,-4.002831141082824,0.0013087634352737926,-1.0335265564729472
15,0.11013524164910109,0.9138653228771445,0.028436797115833197
18,1.121036639983318,0.28113391308407776,0.2894504158095807
