dimension_mv,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mmd_mcmc_mean,mmd_iid_mean,mmd_iid_std,ws_dist_glass_delta,mmd_rff_glass_delta
2,0.1880623547601111,0.03503759102599063,1.0189076980320082,480.35033671945774,2.3519399166107178,0.1717586411337615,0.03497268057551688,1.017535679616223,364.9650551092754,2.214991331100464,0.5227049465399317,0.03577352754673717,1.0195316860912016,503.61588525629395,2.4098076820373535,0.40028827352909174,0.09465277260657519,0.014702608814361999,0.03548494173950582,0.01847846334941443,0.0016559596112165423,20.787841449196527,10.269863029810049
5,0.21461152694766267,0.048190509357033146,1.0325075703003719,416.9217229196118,2.5446155071258545,0.2035881150079535,0.04247268346398813,1.0281461534620888,377.5911595348515,2.254980683326721,0.23469255277935944,0.05462317163548456,1.0341925444910223,425.98019020416655,2.558156728744507,0.22064993620898776,0.11780408907192376,0.03776998592293302,0.04866706694730408,0.021000089670501584,0.0010821872862569228,2.7229516936255593,25.56579404337417
10,0.28622095075814263,0.04014715839308091,1.0881070665823198,206.36312368600838,3.1053619384765625,0.23323832652405047,0.03880346455569962,1.0839431553931085,147.6807726895922,2.7266422510147095,0.33283010112103184,0.046730676439417085,1.105126733844445,277.75604976472454,3.3517948389053345,0.28197196817734066,0.11723513872384717,0.007832982589106051,0.043640374532384174,0.02189937812966643,0.0007170381620142804,21.031175236187305,30.32055691658536
15,0.6979407758374391,0.03417827258501859,1.1378299509174927,143.75086938333857,3.7145986557006836,0.4585344056569377,0.032105811047697205,1.0986743444905716,130.86490761418034,3.2942644357681274,0.8745724830198864,0.034267867951076905,1.1912218224052702,275.76741744847413,4.1411131620407104,0.6560910005054031,0.1429339131644123,0.011698108346384085,0.03285636180417655,0.021631362017577888,0.0009148852338736153,43.866672469280815,12.269298236536317
30,2.2431147463720915,0.02950206030502243,1.340059985571773,100.10976802950364,6.791764736175537,1.4164821167735895,0.028413666247247393,1.301465327706242,74.31177084524757,5.718458771705627,2.283210774809741,0.030926610986825906,1.4538651315895779,135.62720136227034,6.875903129577637,1.7187570122648566,0.1167995011627292,0.009520934404891705,0.029726164721041393,0.021797959759410224,0.0004372559736899863,168.25633314720318,18.13172475318142
