means,sampler,wasserstein_distance,r_hat,ess,mode_distance
"(6, -6)",Metro,4.34149674856126,1.7491430625379405,6.261041583819651,12
"(5, -5)",Metro,1.4096269617685164,1.0461997283755589,230.90427756672878,10
