nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-20.103349522764102,2.899846747783821e-14,-4.495245610833849
3.0,-15.057330558193392,5.146705758947235e-12,-3.366921468780528
4.0,-14.453249785073673,1.0557095171753978e-11,-3.231844901520896
10.0,-19.95063804933065,3.331080582918607e-14,-4.461098287279714
50.0,-12.679892242407488,1.0158186286641088e-10,-2.8353101001395387
