nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-3.1385697044205987,0.005408954931185492,-0.701805521120588
3.0,-0.08085133822674671,0.9364057690450214,-0.018078908834683296
4.0,-0.2446490166245401,0.8093508818196067,-0.054705183180094784
10.0,-16.945469302013645,6.327082888089773e-13,-3.7891221269938424
50.0,-14.891861047643086,6.250642193141194e-12,-3.3299213614011176
