nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-129.4128421287456,1.8749311245423034e-29,-28.937591216132375
3.0,-115.44097304949155,1.6389773701476649e-28,-25.813386312738427
4.0,-86.61567399917092,3.8083656992249576e-26,-19.367853497910723
10.0,-119.06530501846065,9.116509896507295e-29,-26.623811578302487
50.0,-40.04707672245496,8.126179528968655e-20,-8.954798585155876
