nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-16.370231468987885,1.1715879184338612e-12,-3.660495037206315
3.0,-17.96707819104107,2.214079739998487e-13,-4.017560819222179
4.0,-13.116352658777076,5.6865339679657846e-11,-2.9329056161885645
10.0,-14.708196732130409,7.772102740972692e-12,-3.2888527719483855
50.0,-11.401995499166368,6.112691617385825e-10,-2.5495637015282644
