nu,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
2.1,-17.015856300284703,5.87508194498447e-13,-3.804861138280467
3.0,-34.93318052976686,1.0538470632874501e-18,-7.811296633483081
4.0,-27.468206301839754,9.321938430235344e-17,-6.14207765109018
10.0,-32.308160520076704,4.541459603467555e-18,-7.224324315086647
50.0,-16.755196262339684,7.74129264967121e-13,-3.746575781894193
