nu,global_median_mean_rmse,global_median_var_rmse,global_median_wasserstein_distance,global_median_runtime,global_median_ess,global_median_ess_per_sec,global_median_r_hat,global_median_mmd_rff,global_q25_mean_rmse,global_q25_var_rmse,global_q25_wasserstein_distance,global_q25_runtime,global_q25_ess,global_q25_ess_per_sec,global_q25_r_hat,global_q25_mmd_rff,global_q75_mean_rmse,global_q75_var_rmse,global_q75_wasserstein_distance,global_q75_runtime,global_q75_ess,global_q75_ess_per_sec,global_q75_r_hat,global_q75_mmd_rff,ws_mcmc_mean,ws_iid_mean,ws_iid_std,mean_rmse_mcmc_mean,mean_rmse_iid_mean,mean_rmse_iid_std,var_rmse_mcmc_mean,var_rmse_iid_mean,var_rmse_iid_std,mmd_rff_mcmc_mean,mmd_rff_iid_mean,mmd_rff_iid_std,ws_glass_delta,ws_t_stat,ws_p_value,var_rmse_glass_delta,var_rmse_t_stat,var_rmse_p_value,mean_rmse_glass_delta,mean_rmse_t_stat,mean_rmse_p_value,mmd_rff_glass_delta,mmd_rff_t_stat,mmd_rff_p_value
2.1,0.19876973409348808,6.821686561893081,0.5842523440501947,4.957175850868225,,,,0.12432854258825413,0.15666838825822363,4.918914549469342,0.39032117949932643,4.927108526229858,,,,0.08056205804048001,0.2693311667339345,23.637396121308203,0.9630125088540309,4.975749313831329,,,,0.18035021566704568,0.9961525295682565,0.11591161235591034,0.02805089522213545,0.2522219484919094,0.06800748910781954,0.021992494938997968,22.697778587543432,8.318622797971354,17.89702214361429,0.1501942370864741,0.014954323923320625,0.001682264460536987,31.380136364337233,3.7922919168854117,0.0012286084169808498,0.8034384532905438,1.671199000983519,0.10553534368482788,8.376241981414916,5.017600480936516,6.897031995222147e-05,80.39158903706748,6.422562218134786,3.6924179181943445e-06
3.0,0.09218147129845203,1.237483563502106,0.2013289764330375,4.861815333366394,,,,0.05571718353046,0.0815934897505404,0.995572807413871,0.15147997001992633,4.850825369358063,,,,0.03972503265625092,0.10872580110519091,1.636213257510174,0.2594606070083899,4.886299669742584,,,,0.07343587183395239,0.21037780176835189,0.06398302122609476,0.004631406371169487,0.09194355662259193,0.03629138909191229,0.004163220971976181,1.4590046420424216,0.6386462374883626,0.49326147457062286,0.06034178234750368,0.014710637037761366,0.0019562977373779873,31.609141761682782,9.04603371576448,2.4050753959612975e-08,1.6631309089528419,3.690933533273691,0.00087910747029071,13.367574746882314,12.91010776252143,2.0618960110672727e-11,23.3252558840565,7.808381619322484,2.222307050005943e-07
4.0,0.0647709021450247,0.31279620730425783,0.09767282335141306,4.878484129905701,,,,0.035591300548976204,0.05661646518371974,0.21980972420560746,0.08864725787092523,4.859334468841553,,,,0.03335334923974664,0.07270346086686981,0.43626621084892175,0.10992189041815148,4.890099883079529,,,,0.04335696907068539,0.10656286029247308,0.04908957547573948,0.0028064435993048788,0.06544528861691609,0.031742375806094444,0.0034341698651795083,0.38954736740392637,0.1644002491146306,0.047274589725267255,0.038883649231182024,0.015169839423229145,0.0012098346175440867,20.479045020170375,7.326595881887102,5.578517896166821e-07,4.762539867563556,3.8634992124707144,0.0009470715957312394,9.813991192616779,13.545400529624365,1.955796218931138e-12,19.60086896512427,9.093154013132287,1.9756736326670907e-08
10.0,0.04969411316044259,0.0978048825169297,0.05864557952730984,4.886788606643677,,,,0.02867427319242181,0.044605648174357596,0.08031429992728249,0.05139408169020024,4.852483868598938,,,,0.02467092394145445,0.05456393018397128,0.126431067426288,0.06202076082513806,4.892390429973602,,,,0.030254402671635,0.05799221005508963,0.033409459495277426,0.002286804761487154,0.04922253267316644,0.02377246167497424,0.0036629640687258842,0.11100434609736616,0.048328195318267736,0.005700300632207049,0.028188475358087783,0.013915990465955796,0.001578030380269216,10.749824809628942,12.947947156314154,9.38643284697445e-12,10.995236010005213,6.953193306407844,1.0086582310715342e-06,6.947944484490858,14.24057627460436,1.805516418485671e-14,9.044493103926849,12.660691518287834,7.1680050080918214e-12
50.0,0.04275931173494005,0.06335423467939927,0.04434664960326183,4.87445330619812,,,,0.02459279121666274,0.03554935742506345,0.058408893556752675,0.04106888258922993,4.8669174909591675,,,,0.021990475080562632,0.04651491491163567,0.06777526364165676,0.048098764461599115,4.887085199356079,,,,0.02587666008866661,0.044379588364802505,0.029301163867505354,0.0018703026704183737,0.04153765564274832,0.021978743098552793,0.0032337406016409117,0.06364281291318771,0.033288569088222135,0.004585899470070747,0.02411608512631374,0.013788911973184392,0.001591374406495966,8.06202372256904,14.955617664445953,1.857853377174334e-14,6.619038211166304,11.938602724494181,4.423393451519962e-12,6.048386359212195,12.041143867973906,1.4821715905493854e-12,6.4894679158933215,13.444337835901981,6.632826534213093e-14
