nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-22.275084271925955,4.4542684866707884e-15,-4.980860263656284
3.0,-12.2846810913631,1.7419224191841004e-10,-2.7469382002194194
4.0,-8.945575518507182,3.068836178741066e-08,-2.0002914957239986
10.0,-23.107482706346524,2.2714934451176593e-15,-5.166990212029163
50.0,-13.276380125515772,4.614895596037001e-11,-2.9686888455780456
