run_id,mu,sampler,wasserstein_distance,mmd_rff,r_hat,ess,runtime
6,"(0, 0, 0, 0, 0)",HMC,0.034873540680944705,0.022667729015363843,1.002863260991523,5590.260746495633,1.6790366172790527
