mu,sampler,wasserstein_distance,r_hat,ess,runtime
5,HMC,0.23069650090205043,1.0214506737564937,580.4892894849697,6.190778493881226
6,HMC,0.27322277971193587,1.1191814959785833,110.28596102509752,5.881159782409668
7,HMC,0.5686902369893407,1.3529275888042902,46.368809850331175,5.895267963409424
8,HMC,1.513991408261832,1.4581410367087253,38.63905775996819,5.909461975097656
9,HMC,0.1023055979060814,1.6475783284023255,32.12850207676978,5.875434637069702
10,HMC,0.9527909330624553,1.640365292193132,32.45410400700768,5.78878116607666
11,HMC,1.1236432780023233,1.6412571600371992,32.36616344953234,5.8828887939453125
12,HMC,1.2434724915373416,1.6416968331542803,32.46081994492996,6.118905782699585
13,HMC,1.2838764326258723,1.6394198580656913,32.497002617757424,6.083614110946655
14,HMC,1.4143114371777634,1.640813234488116,32.39147541540066,5.8986101150512695
15,HMC,1.5030622638153086,1.6413191233045281,32.38355058646277,5.821781873703003
16,HMC,1.704332711337208,1.6408003480910114,32.36775948837564,5.85184121131897
17,HMC,1.6874936300661088,1.6405936957458085,32.42177425504305,5.7457075119018555
18,HMC,0.9227438700967527,1.6664612523765985,31.852104781482467,5.841624021530151
19,HMC,2.8829863129861932,1.6000349941392742,33.46806639414995,6.13890266418457
20,HMC,4.013705095022216,1.547661313544187,35.10065686714865,6.090459108352661
