dimension,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
2,0.6028007406897162,0.5513265533435563,0.11005585445219328
5,3.5470512794046445,0.0013467878204692471,0.6475999994524945
10,2.6141034321536107,0.014040373887830403,0.47726780581406936
15,3.7108378919617317,0.0008718806241239896,0.6775032068907864
30,5.205323422393346,1.4334980653401625e-05,0.9503576858516092
