nu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
0.5,6176.4305233047235,0.07732965500781729,1.0463930980119247,490.37996244258954,3.305274248123169,1746.933393917124,0.03697351769147528,1.0202405333893287,276.22578287461715,2.842596709728241,16072.527919499,0.1692642891521856,1.240166501814613,626.9390127056785,4.069555938243866,-0.26416425049217723,18.62162225480787
1.0,4.072673725722854,0.030272027083371254,1.0099180905379297,821.5308663842895,1.503126859664917,2.610514943905378,0.022448254551688508,1.006539502495102,607.4827427941059,1.4212768077850342,8.001188864661705,0.04770981059288655,1.0166965263293484,967.3174949396465,1.688666045665741,0.03537367472570006,6.698768621602786
2.0,0.1858757556363391,0.020871818161007014,1.0032222156630448,1240.1715800416496,1.148603081703186,0.14096271027839524,0.015357056495726912,1.0020325822207077,1035.6297948071117,1.131674587726593,0.23823065529634152,0.025070496684212934,1.0045514165917444,1314.0044716448642,1.178975224494934,1.9752590218979835,1.3164442137953403
5.0,0.04887735223899043,0.01699927837409415,1.0018141092044384,1567.6209933103355,1.1153244972229004,0.04091403162314468,0.013701522584373462,1.0010387276257886,1475.9601175252192,1.0996615886688232,0.05726379469284584,0.02115395472856835,1.0025329006194859,1671.1556436645983,1.147972285747528,0.9623643785803144,0.6206474167955572
10.0,0.04019363789835982,0.018233014118048806,1.001891752701564,1647.6146911203996,1.1116379499435425,0.030742953040865537,0.01383066525487617,1.0011838310981602,1545.6604422641801,1.090972125530243,0.05638543771746926,0.025716884473757667,1.002562508428647,1721.7672964237204,1.1306058764457703,0.8473723827347628,0.7801812877626422
30.0,0.03592669876638609,0.015555157452706896,1.0016743127549077,1705.097490722742,1.1063767671585083,0.027500125213083957,0.011043881000290575,1.0008379094898405,1598.6128485646032,1.0932059288024902,0.044970217776980854,0.022496608216467037,1.0024187339763366,1782.5091822623112,1.1226487159729004,0.49347521750059276,0.5090743997692936
100.0,0.03391336516943016,0.01684008802091508,1.0016854876974963,1705.7050630383765,1.108359694480896,0.027962042573297794,0.01218997125797195,1.001083356107539,1610.861939580422,1.09336256980896,0.049152467067246665,0.023972233899866132,1.0025474945620443,1796.4492753803763,1.1488346457481384,0.9505438253704287,0.9210915233953608
500.0,0.03354845786514335,0.016376255298907055,1.0015024658854381,1716.0561676007774,1.1033110618591309,0.024873216752309316,0.010650570541644614,1.0007808941035419,1603.5008513642547,1.0838358402252197,0.04237016567488207,0.02469448000235818,1.0023337235620924,1816.267857115081,1.1238591074943542,1.2956564480117303,1.2508634927492606
