mm,mmd_rff_t_stat,mmd_rff_p_value,mmd_rff_paired_cohens_d
0,-36.056442452184065,3.2789511167851752e-15,-9.309733409386332
4,-43.4495982062489,2.4613022078083565e-16,-11.21863801681371
6,-36.16143501449676,3.1494308489174105e-15,-9.336842372407181
8,-26.340828318964974,2.501916731064982e-13,-6.801172626977337
10,-58.557849785334106,3.85672977391601e-18,-15.119571800554302
12,-64.52463271138137,9.96089443216356e-19,-16.660188527422026
