mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,-14.222997167809666,1.0265658373779295e-09,-3.672362077605473
4,-11.483531257996894,1.6417202657167523e-08,-2.9650350211916185
6,-9.787942348003515,1.2173857752744625e-07,-2.527235847163729
8,-9.495037067763683,1.7678964967006694e-07,-2.451608029004723
10,-11.385112688343144,1.8318243568477312e-08,-2.9396234557765166
12,-9.989115403359076,9.468244699610921e-08,-2.579178506703579
