mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,26.654897773034627,2.1258254138358257e-13,6.882265011321618
4,19.43142397904653,1.589214663571812e-11,5.017172097596178
6,29.54462903300344,5.151963735230303e-14,7.62839041431323
8,29.223303591905303,5.990558134514158e-14,7.545424542174175
10,27.81633206232675,1.182265753284694e-13,7.182146055331128
12,32.718471345562406,1.2586018436218638e-14,8.447872975648519
