mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,11.424992912349643,1.7521107779892682e-08,2.9499204853378624
4,7.5317182937235385,2.7437648371779003e-06,1.9446813013278004
6,7.968448021509792,1.4338826537462888e-06,2.0574444321617906
8,7.84256938760727,1.7246142424460551e-06,2.0249427086452703
10,6.381774475924004,1.7054557395367837e-05,1.647767084300349
12,6.552664233168202,1.2853853731785147e-05,1.6918906298899627
