mm,ws_t_stat,ws_p_value,ws_paired_cohens_d
0,4.8656351371921005,0.0002498399663619928,1.2563015903377763
4,5.302103297811949,0.00011174208863447337,1.3689971848198068
6,6.584085606883983,1.2207934494721116e-05,1.7000035936977078
8,4.526047678694576,0.00047493317968498307,1.1686204855816553
10,3.904366746061592,0.001588048058135571,1.0081031589988392
12,6.944956999685191,6.817990567295011e-06,1.7931801866604915
