mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
0,0.0917202101389927,0.9275509951994734,0.016745742690746784
4,-0.734633298474668,0.46846203645595685,-0.13412507635633372
6,0.2976540405794621,0.768089195416955,0.054343944119309824
8,0.010614119617860747,0.9916040000670812,0.0019378642475868148
10,1.090555866970675,0.2844470953102952,0.19910734951981393
12,0.8349293788306439,0.4105832928104568,0.15243655156977332
