mm,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
0,0.4988933696053611,0.6216179314018704,0.09108505077420617
4,-0.4889951456562725,0.6285231179362456,-0.08927789059548827
6,0.6179436159429511,0.5414353991396549,0.11282055257275445
8,0.8162900254475389,0.42098918931092444,0.14903348680136105
10,-0.38070818357377284,0.7061944060551351,-0.06950748665672438
12,1.6126307929145611,0.11765585297157337,0.2944247540689158
