mu,global_avg_wasserstein_distance,global_avg_reference_swd,global_avg_relative_swd,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_reference_swd_std,global_avg_relative_swd_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
"(-10, 10)",0.0282625031331916,0.0305198037854242,-0.0022573006522325,-0.3309305939901557,1.001206087477761,3350.3403495335365,2.107323169708252,,,,,,,
"(0, 0)",0.0313363235179078,0.0315379751535412,-0.0002016516356333,-0.0378420998416613,1.001206087477761,3350.3403495335365,2.1536877155303955,,,,,,,
"(20, -20)",0.0253822982019805,0.0276440989324506,-0.0022618007304701,-0.395868461029196,1.001206087477761,3350.3403495335365,2.1579344272613525,,,,,,,
"(50, -50)",0.0266473085459187,0.0301249984538342,-0.0034776899079154,-0.5515178488107045,1.001206087477761,3350.3403495335365,2.1208221912384038,,,,,,,
