mu,global_avg_wasserstein_distance,global_avg_reference_swd,global_avg_relative_swd,global_avg_swd_zscore,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_reference_swd_std,global_avg_relative_swd_std,global_avg_swd_zscore_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
"(-10, 10)",0.0973721805740424,0.0305198037854242,0.0668523767886182,9.800864026876416,1.0234396299841573,226.60590576768396,2.279191732406616,,,,,,,
"(0, 0)",0.1231651440319242,0.0315379751535412,0.091627168878383,17.19482444074275,1.0413647857831003,110.22406866812156,2.3824894428253174,,,,,,,
"(20, -20)",0.1224302123834984,0.0276440989324506,0.0947861134510477,16.589804907793738,1.0350883599698344,100.41423595914812,2.486440896987915,,,,,,,
"(50, -50)",0.0551721899593765,0.0301249984538342,0.0250471915055423,3.972169326093424,1.0159231731537883,397.60959193427,2.628077745437622,,,,,,,
