mm,var_rmse_t_stat,var_rmse_p_value,var_rmse_paired_cohens_d
5,-10.347116524554732,6.111470171644465e-08,-2.671613998724536
8,-10.338588230733198,6.174683656831299e-08,-2.6694120027283783
10,-9.87144617784031,1.0962541731943494e-07,-2.5487964433172254
12,-6.344136995160767,1.8160277568456723e-05,-1.6380491285544008
15,-6.200461095118747,2.312326855934523e-05,-1.6009521706801273
18,-7.283701383723881,4.009224541330586e-06,-1.8806436105273672
