mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(-10, 10)",HMC,0.0282625031331916,0.0305198037854242,-0.002257300652232598,-0.33093059399015573,1.001206087477761,3350.3403495335365,2.107323169708252
"(0, 0)",HMC,0.03133632351790787,0.031537975153541245,-0.0002016516356333764,-0.03784209984166131,1.001206087477761,3350.3403495335365,2.1536877155303955
"(20, -20)",HMC,0.02538229820198055,0.027644098932450695,-0.002261800730470144,-0.39586846102919604,1.001206087477761,3350.3403495335365,2.1579344272613525
"(50, -50)",HMC,0.026647308545918756,0.030124998453834213,-0.003477689907915457,-0.5515178488107045,1.001206087477761,3350.3403495335365,2.1208221912384033
