mu,sampler,wasserstein_distance,reference_swd,relative_swd,swd_zscore,r_hat,ess,runtime
"(-10, 10)",DEMetro,0.09737218057404247,0.0305198037854242,0.06685237678861827,9.800864026876416,1.0234396299841573,226.60590576768394,2.279191732406616
"(0, 0)",DEMetro,0.12316514403192427,0.031537975153541245,0.09162716887838303,17.19482444074275,1.0413647857831005,110.22406866812156,2.3824894428253174
"(20, -20)",DEMetro,0.12243021238349845,0.027644098932450695,0.09478611345104776,16.589804907793738,1.0350883599698344,100.41423595914812,2.486440896987915
"(50, -50)",DEMetro,0.05517218995937652,0.030124998453834213,0.025047191505542306,3.9721693260934243,1.0159231731537883,397.60959193427,2.628077745437622
