mu,global_median_wasserstein_distance,global_median_mmd_rff,global_median_r_hat,global_median_ess,global_median_runtime,global_q25_wasserstein_distance,global_q25_mmd_rff,global_q25_r_hat,global_q25_ess,global_q25_runtime,global_q75_wasserstein_distance,global_q75_mmd_rff,global_q75_r_hat,global_q75_ess,global_q75_runtime,ws_dist_glass_delta,mmd_rff_glass_delta
"(5.0, 0.0)",0.20193689585257885,0.04619719509019386,1.037633543005076,99.35778641395757,3.8997260332107544,0.11238878731735225,0.030739532290565225,1.0260699844255226,68.83927458824968,3.6647698879241943,0.3520029138372117,0.057505445121011904,1.0514086209226763,116.72246381553015,3.9392160773277283,6.854349511628653,6.796183334293944
"(5.0, 5.0)",1.0349684975289468,0.1653481401938538,1.5766898296751024,6.882296675745177,3.2941888570785522,0.6232056261245975,0.10738951280861778,1.418235640651114,6.123996742165115,3.149466574192047,1.5309011304652718,0.23106467924975388,1.7492580211197368,8.380381758202507,3.367089033126831,39.772475986053635,36.57539103749892
"(5.0, 10.0)",2.195623550168313,0.24014361491651354,1.7332584224979632,6.121596578286642,3.2408885955810547,1.2031584467347427,0.12761771671422936,1.5288444207541383,5.264848031597419,2.9520660638809204,2.8049048968010566,0.30655823019457346,2.0978772056346036,7.172863543952916,3.27121639251709,53.50204062445242,60.88967112424409
"(5.0, 20.0)",2.9937680573298646,0.22843829758128403,1.7336794900971744,6.113354710046731,3.222932457923889,2.043088310544732,0.11896255319296749,1.5290179812729674,5.246017878936352,2.9507930278778076,4.995328737965334,0.3046079237182617,2.1028896462269735,7.179472526494743,3.2556983828544617,57.17326131159652,65.12521864961664
"(5.0, 40.0)",4.759228003137325,0.23209668608306327,1.7332191829995995,6.114694237027033,3.2336947917938232,3.8690784521759456,0.12175239111411018,1.5283945996249575,5.261307017921571,2.951564610004425,9.835636300355521,0.30736848554803153,2.098749772865296,7.178292794444648,3.25978821516037,48.95948452276448,54.88183821327933
