mu,global_avg_wasserstein_distance,global_avg_r_hat,global_avg_ess,global_avg_runtime,global_avg_wasserstein_distance_std,global_avg_r_hat_std,global_avg_ess_std,global_avg_runtime_std
"(-10, 20, -30)",0.01134334147247414,1.0022416728867287,8557.90741726983,15.828647208213805,0.00484217049399352,0.000613402789511595,564.2198185935705,0.16184143423487832
"(-5, 0, 5)",0.013815491844582903,1.00224998221241,8555.133398232776,15.88854968547821,0.004010880560243617,0.0004960519107879363,495.71395078022533,0.1500741803184988
"(0, 0, 0)",0.0104665428861066,1.0021953556071532,8596.492807958362,14.879149103164673,0.004107880735839913,0.0005246348047254456,475.8039361278737,0.1423689011974211
"(50, -50, 100)",0.008848205746534811,1.0024521461781188,8523.233353405862,15.85660171508789,0.00274449760916004,0.0005947698680962119,549.7211440702947,0.185798398406635
