nu,ws_t_stat,ws_p_value,ws_paired_cohens_d
2.1,-5.007776169418067,2.4823885422089806e-05,-0.9142906569756959
2.5,-5.930976191533509,1.9251824406142544e-06,-1.082843149376328
3.0,4.982721479987497,2.6614359871051893e-05,0.9097163174515593
4.0,4.879796236893594,3.542748883258629e-05,0.8909248249918149
10.0,8.4006287201615,2.9378803713528555e-09,1.533737949086069
50.0,8.846819867520553,9.850218364016265e-10,1.6152009345419573
