nu,mean_rmse_t_stat,mean_rmse_p_value,mean_rmse_paired_cohens_d
2.1,-4.718280417381632,5.547474692514013e-05,-0.8614362057449367
2.5,-5.523657596622652,5.925513413657867e-06,-1.0084772885349993
3.0,-5.6135632083183555,4.61995164719747e-06,-1.024891732392345
4.0,-5.438103197117853,7.511269813889881e-06,-0.9928572637008035
10.0,-5.787922776977237,2.8542829596853696e-06,-1.0567252886827918
50.0,-5.169766340136466,1.582384423863817e-05,-0.9438658805078891
