mode_means,sampler,wasserstein_distance,r_hat,ess,chain_seeds
"(0, 4)",HMC,0.2325480642256268,1.0105199566550558,346.81900974967306,"[95336, 284552, 768792, 326881]"
"(0, 5)",HMC,0.3716091036240279,1.0357055228253105,147.44245956141924,"[95336, 284552, 768792, 326881]"
"(0, 6)",HMC,0.07763968014998773,1.0858355598073193,31.272115223860887,"[95336, 284552, 768792, 326881]"
"(0, 7)",HMC,2.2815607347824307,1.5006818945154177,7.532149661464478,"[95336, 284552, 768792, 326881]"
"(0, 8)",HMC,0.5245411135442879,1.0632665153482779,90.36129397072733,"[95336, 284552, 768792, 326881]"
